page_number,page_id,source_operational_route,route_subtype,validated_operational_route,validation_decision,validation_status,validation_score,validator_contracts_executed,passed_validator_contracts,failed_validator_contracts,secondary_operational_routes,route_confidence_band,route_confidence_score,source_validator_required,source_multi_route_required,final_do_not_embed,qdrant_embedding_allowed,opensearch_index_allowed,ocr_text_word_count,part_number_count,validation_reasons,source_member,source_image_path,ocr_text_path
481,t_p_120_1176_p000481,image,mixed_text_and_figure,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""image_visual_sparse_label_validator"", ""table_structure_and_part_evidence_validator"", ""plain_text_ocr_context_validator""]",[],"[""image_visual_sparse_label_validator"", ""table_structure_and_part_evidence_validator"", ""plain_text_ocr_context_validator""]","[""table"", ""plain_text""]",medium,70.0,True,True,True,False,False,256,4,[],00000481.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000481.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000481.txt
482,t_p_120_1176_p000482,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,267,5,[],00000482.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000482.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000482.txt
483,t_p_120_1176_p000483,image,mixed_text_and_figure,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""image_visual_sparse_label_validator"", ""plain_text_ocr_context_validator"", ""table_structure_and_part_evidence_validator""]",[],"[""image_visual_sparse_label_validator"", ""plain_text_ocr_context_validator"", ""table_structure_and_part_evidence_validator""]","[""plain_text"", ""table""]",medium,70.0,True,True,True,False,False,264,0,[],00000483.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000483.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000483.txt
484,t_p_120_1176_p000484,image,mixed_text_and_figure,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""image_visual_sparse_label_validator"", ""plain_text_ocr_context_validator"", ""table_structure_and_part_evidence_validator""]",[],"[""image_visual_sparse_label_validator"", ""plain_text_ocr_context_validator"", ""table_structure_and_part_evidence_validator""]","[""plain_text"", ""table""]",medium,70.0,True,True,True,False,False,216,0,[],00000484.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000484.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000484.txt
488,t_p_120_1176_p000488,image,mixed_text_and_figure,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""image_visual_sparse_label_validator"", ""plain_text_ocr_context_validator"", ""table_structure_and_part_evidence_validator""]",[],"[""image_visual_sparse_label_validator"", ""plain_text_ocr_context_validator"", ""table_structure_and_part_evidence_validator""]","[""plain_text"", ""table""]",medium,70.0,True,True,True,False,False,287,0,[],00000488.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000488.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000488.txt
492,t_p_120_1176_p000492,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,85,0,[],00000492.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000492.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000492.txt
496,t_p_120_1176_p000496,table,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""table_structure_and_part_evidence_validator""]",[],"[""table_structure_and_part_evidence_validator""]",[],low,0.0,True,True,True,False,False,84,0,[],00000496.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000496.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000496.txt
497,t_p_120_1176_p000497,image,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""image_visual_sparse_label_validator""]",[],"[""image_visual_sparse_label_validator""]",[],low,0.0,True,True,True,False,False,81,0,[],00000497.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000497.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000497.txt
503,t_p_120_1176_p000503,image,mixed_text_and_figure,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""image_visual_sparse_label_validator"", ""plain_text_ocr_context_validator""]",[],"[""image_visual_sparse_label_validator"", ""plain_text_ocr_context_validator""]","[""plain_text""]",medium,78.0,True,True,True,False,False,100,0,[],00000503.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000503.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000503.txt
504,t_p_120_1176_p000504,image,mixed_text_and_figure,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""image_visual_sparse_label_validator"", ""plain_text_ocr_context_validator"", ""table_structure_and_part_evidence_validator""]",[],"[""image_visual_sparse_label_validator"", ""plain_text_ocr_context_validator"", ""table_structure_and_part_evidence_validator""]","[""plain_text"", ""table""]",medium,70.0,True,True,True,False,False,123,0,[],00000504.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000504.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000504.txt
505,t_p_120_1176_p000505,image,mixed_text_and_figure,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""image_visual_sparse_label_validator"", ""plain_text_ocr_context_validator"", ""table_structure_and_part_evidence_validator""]",[],"[""image_visual_sparse_label_validator"", ""plain_text_ocr_context_validator"", ""table_structure_and_part_evidence_validator""]","[""plain_text"", ""table""]",medium,70.0,True,True,True,False,False,276,0,[],00000505.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000505.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000505.txt
508,t_p_120_1176_p000508,plain_text,review_required,,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,0.0,"[""plain_text_ocr_context_validator""]",[],"[""plain_text_ocr_context_validator""]",[],low,0.0,True,True,True,False,False,55,0,[],00000508.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000508.tif,local_data\organization\trace_net\raw_to_answer_e2e_smoke_gemma4_strict_8192\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000508.txt
