page_id,page_number,source_operational_route,route_subtype,source_validation_decision,source_validation_status,source_final_do_not_embed,ocr_word_count,part_number_count,ocr_sample_text,answer_permission,can_answer_directly,can_prove_claims,source_truth_mutation_allowed,unsafe_record,human_review_required,manual_review_required,postgres_write_attempt,qdrant_write_attempt,opensearch_write_attempt,retry_attempted,retry_status,retry_validation_decision,final_validated_operational_route,final_validation_score,final_validation_reasons,final_do_not_embed,qdrant_embedding_allowed,opensearch_index_allowed,candidate_probe_results
t_p_120_1176_p000442,442,plain_text,normal_text,validated_primary_route,PASS,False,105,1,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,plain_text,90.0,"[""plain_text_subtype"", ""meaningful_ocr_text"", ""low_part_number_density"", ""no_strong_row_structure""]",False,True,False,[]
t_p_120_1176_p000443,443,table,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,85,1,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr""], ""route"": ""image"", ""score"": 20.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 15.0}]"
t_p_120_1176_p000444,444,table,detailed_parts_list,validated_primary_route,PASS,False,274,13,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000445,445,table,detailed_parts_list,validated_primary_route,PASS,False,209,14,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000446,446,table,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,76,1,,False,False,False,False,False,False,False,False,False,False,True,retry_unresolved_validator_gated,validator_gated_unresolved_after_retry,,55.0,"[""no_candidate_probe_met_threshold"", ""moderate_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",True,False,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""moderate_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 55.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr""], ""route"": ""image"", ""score"": 20.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 15.0}]"
t_p_120_1176_p000447,447,table,detailed_parts_list,validated_primary_route,PASS,False,224,13,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000448,448,table,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,80,1,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr""], ""route"": ""image"", ""score"": 20.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 15.0}]"
t_p_120_1176_p000449,449,table,detailed_parts_list,validated_primary_route,PASS,False,196,10,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000450,450,table,detailed_parts_list,validated_primary_route,PASS,False,68,3,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,72.0,"[""table_subtype"", ""moderate_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000451,451,table,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,88,1,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr""], ""route"": ""image"", ""score"": 20.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 15.0}]"
t_p_120_1176_p000452,452,table,detailed_parts_list,validated_primary_route,PASS,False,255,15,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000453,453,table,detailed_parts_list,validated_primary_route,PASS,False,129,7,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,72.0,"[""table_subtype"", ""moderate_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000454,454,table,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,73,0,,False,False,False,False,False,False,False,False,False,False,True,retry_unresolved_validator_gated,validator_gated_unresolved_after_retry,,55.0,"[""no_candidate_probe_met_threshold"", ""moderate_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",True,False,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""moderate_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 55.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr"", ""no_part_numbers""], ""route"": ""image"", ""score"": 30.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""no_part_numbers"", ""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 30.0}]"
t_p_120_1176_p000455,455,table,detailed_parts_list,validated_primary_route,PASS,False,189,8,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000456,456,table,detailed_parts_list,validated_primary_route,PASS,False,117,4,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,72.0,"[""table_subtype"", ""moderate_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000457,457,table,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,59,0,,False,False,False,False,False,False,False,False,False,False,True,retry_unresolved_validator_gated,validator_gated_unresolved_after_retry,,55.0,"[""no_candidate_probe_met_threshold"", ""moderate_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",True,False,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""moderate_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 55.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr"", ""no_part_numbers""], ""route"": ""image"", ""score"": 30.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""no_part_numbers"", ""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 30.0}]"
t_p_120_1176_p000458,458,table,detailed_parts_list,validated_primary_route,PASS,False,189,10,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000459,459,table,detailed_parts_list,validated_primary_route,PASS,False,135,5,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,72.0,"[""table_subtype"", ""moderate_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000460,460,table,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,76,0,,False,False,False,False,False,False,False,False,False,False,True,retry_unresolved_validator_gated,validator_gated_unresolved_after_retry,,55.0,"[""no_candidate_probe_met_threshold"", ""moderate_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",True,False,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""moderate_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 55.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr"", ""no_part_numbers""], ""route"": ""image"", ""score"": 30.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""no_part_numbers"", ""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 30.0}]"
t_p_120_1176_p000461,461,table,detailed_parts_list,validated_primary_route,PASS,False,212,14,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000462,462,table,detailed_parts_list,validated_primary_route,PASS,False,77,3,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,72.0,"[""table_subtype"", ""moderate_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000463,463,table,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,64,0,,False,False,False,False,False,False,False,False,False,False,True,retry_unresolved_validator_gated,validator_gated_unresolved_after_retry,,55.0,"[""no_candidate_probe_met_threshold"", ""moderate_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",True,False,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""moderate_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 55.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr"", ""no_part_numbers""], ""route"": ""image"", ""score"": 30.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""no_part_numbers"", ""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 30.0}]"
t_p_120_1176_p000464,464,table,detailed_parts_list,validated_primary_route,PASS,False,178,9,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000465,465,table,detailed_parts_list,validated_primary_route,PASS,False,83,3,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,72.0,"[""table_subtype"", ""moderate_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000466,466,plain_text,procedure_or_description,validated_primary_route,PASS,False,145,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,plain_text,100.0,"[""plain_text_subtype"", ""meaningful_ocr_text"", ""low_part_number_density"", ""no_strong_row_structure"", ""text_context_terms""]",False,True,False,[]
t_p_120_1176_p000467,467,plain_text,procedure_or_description,validated_primary_route,PASS,False,280,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,plain_text,100.0,"[""plain_text_subtype"", ""meaningful_ocr_text"", ""low_part_number_density"", ""no_strong_row_structure"", ""text_context_terms""]",False,True,False,[]
t_p_120_1176_p000468,468,plain_text,procedure_or_description,validated_primary_route,PASS,False,327,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,plain_text,100.0,"[""plain_text_subtype"", ""meaningful_ocr_text"", ""low_part_number_density"", ""no_strong_row_structure"", ""text_context_terms""]",False,True,False,[]
t_p_120_1176_p000469,469,image,mixed_text_and_figure,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,159,0,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""image_route_prior"", ""no_part_numbers""], ""route"": ""image"", ""score"": 45.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""no_part_numbers"", ""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 30.0}]"
t_p_120_1176_p000470,470,plain_text,procedure_or_description,validated_primary_route,PASS,False,198,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,plain_text,100.0,"[""plain_text_subtype"", ""meaningful_ocr_text"", ""low_part_number_density"", ""no_strong_row_structure"", ""text_context_terms""]",False,True,False,[]
t_p_120_1176_p000471,471,plain_text,procedure_or_description,validated_primary_route,PASS,False,216,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,plain_text,100.0,"[""plain_text_subtype"", ""meaningful_ocr_text"", ""low_part_number_density"", ""no_strong_row_structure"", ""text_context_terms""]",False,True,False,[]
t_p_120_1176_p000472,472,plain_text,procedure_or_description,validated_primary_route,PASS,False,327,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,plain_text,100.0,"[""plain_text_subtype"", ""meaningful_ocr_text"", ""low_part_number_density"", ""no_strong_row_structure"", ""text_context_terms""]",False,True,False,[]
t_p_120_1176_p000473,473,plain_text,procedure_or_description,validated_primary_route,PASS,False,231,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,plain_text,100.0,"[""plain_text_subtype"", ""meaningful_ocr_text"", ""low_part_number_density"", ""no_strong_row_structure"", ""text_context_terms""]",False,True,False,[]
t_p_120_1176_p000474,474,plain_text,procedure_or_description,validated_primary_route,PASS,False,75,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,plain_text,100.0,"[""plain_text_subtype"", ""meaningful_ocr_text"", ""low_part_number_density"", ""no_strong_row_structure"", ""text_context_terms""]",False,True,False,[]
t_p_120_1176_p000475,475,plain_text,procedure_or_description,validated_primary_route,PASS,False,287,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,plain_text,100.0,"[""plain_text_subtype"", ""meaningful_ocr_text"", ""low_part_number_density"", ""no_strong_row_structure"", ""text_context_terms""]",False,True,False,[]
t_p_120_1176_p000476,476,image,mixed_text_and_figure,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,219,3,,False,False,False,False,False,False,False,False,False,False,True,retry_unresolved_validator_gated,validator_gated_unresolved_after_retry,,45.0,"[""no_candidate_probe_met_threshold"", ""substantial_ocr_text"", ""low_table_term_density""]",True,False,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""image_route_prior""], ""route"": ""image"", ""score"": 35.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 45.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""part_number_cluster""], ""route"": ""table"", ""score"": 40.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 15.0}]"
t_p_120_1176_p000477,477,plain_text,procedure_or_description,validated_primary_route,PASS,False,339,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,plain_text,100.0,"[""plain_text_subtype"", ""meaningful_ocr_text"", ""low_part_number_density"", ""no_strong_row_structure"", ""text_context_terms""]",False,True,False,[]
t_p_120_1176_p000478,478,plain_text,procedure_or_description,validated_primary_route,PASS,False,366,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,plain_text,100.0,"[""plain_text_subtype"", ""meaningful_ocr_text"", ""low_part_number_density"", ""no_strong_row_structure"", ""text_context_terms""]",False,True,False,[]
t_p_120_1176_p000479,479,image,mixed_text_and_figure,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,235,0,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""image_route_prior"", ""no_part_numbers""], ""route"": ""image"", ""score"": 45.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""no_part_numbers"", ""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 30.0}]"
t_p_120_1176_p000480,480,image,mixed_text_and_figure,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,194,2,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""image_route_prior""], ""route"": ""image"", ""score"": 35.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 15.0}]"
t_p_120_1176_p000481,481,image,mixed_text_and_figure,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,256,4,,False,False,False,False,False,False,False,False,False,False,True,retry_unresolved_validator_gated,validator_gated_unresolved_after_retry,,45.0,"[""no_candidate_probe_met_threshold"", ""substantial_ocr_text"", ""low_table_term_density""]",True,False,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""image_route_prior""], ""route"": ""image"", ""score"": 35.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""part_number_cluster""], ""route"": ""table"", ""score"": 40.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 45.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 15.0}]"
t_p_120_1176_p000482,482,table,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,267,5,,False,False,False,False,False,False,False,False,False,False,True,retry_unresolved_validator_gated,validator_gated_unresolved_after_retry,,45.0,"[""no_candidate_probe_met_threshold"", ""substantial_ocr_text"", ""low_table_term_density""]",True,False,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""part_number_cluster""], ""route"": ""table"", ""score"": 40.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 45.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""image"", ""score"": 0.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 15.0}]"
t_p_120_1176_p000483,483,image,mixed_text_and_figure,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,264,0,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""image_route_prior"", ""no_part_numbers""], ""route"": ""image"", ""score"": 45.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""no_part_numbers"", ""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 30.0}]"
t_p_120_1176_p000484,484,image,mixed_text_and_figure,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,216,0,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""image_route_prior"", ""no_part_numbers""], ""route"": ""image"", ""score"": 45.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""no_part_numbers"", ""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 30.0}]"
t_p_120_1176_p000485,485,plain_text,procedure_or_description,validated_primary_route,PASS,False,244,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,plain_text,100.0,"[""plain_text_subtype"", ""meaningful_ocr_text"", ""low_part_number_density"", ""no_strong_row_structure"", ""text_context_terms""]",False,True,False,[]
